3.792000000000000000e+03 6.370560008618101017e-05
4.590000000000000000e+03 7.711200015284268023e-05
9.163000000000000000e+03 1.539384012159610373e-04
6.655000000000000000e+03 1.118040004658550179e-04
4.069000000000000000e+03 6.835920010648040442e-05
7.990000000000000000e+03 1.342320008062076922e-04
2.439000000000000000e+03 4.097520002293200111e-05
6.392000000000000000e+03 1.073856004127783360e-04
5.838000000000000000e+03 9.807840031448423037e-05
4.286000000000000000e+03 7.200480012444088879e-05
5.900000000000000000e+03 9.912000032461055024e-05
8.450000000000000000e+02 1.419600000095362284e-05
1.682000000000000000e+03 2.825760000752115312e-05
3.333000000000000000e+03 5.599440005852110696e-05
2.685000000000000000e+03 4.510800003059422945e-05
1.544000000000000000e+03 2.593920000581766345e-05
6.544000000000000000e+03 1.099392004429313965e-04
4.251000000000000000e+03 7.141680012141711487e-05
6.620000000000000000e+02 1.112160000045854336e-05
6.680000000000000000e+03 1.122240004711248226e-04
1.945000000000000000e+03 3.267600001162961689e-05
6.565000000000000000e+03 1.102920004472092528e-04
9.051000000000000000e+03 1.520568011719154809e-04
6.829000000000000000e+03 1.147272005033591154e-04
6.898000000000000000e+03 1.158864005187715582e-04
1.360000000000000000e+03 2.284800000397578846e-05
9.367000000000000000e+03 1.573656012989970256e-04
3.410000000000000000e+02 5.728800000062671227e-06
9.615000000000000000e+03 1.615320014049292712e-04
1.440000000000000000e+03 2.419200000471947933e-05
7.503000000000000000e+03 1.260504006675924752e-04
7.717000000000000000e+03 1.296456007263602943e-04
1.180000000000000000e+02 1.982400000002596861e-06
8.860000000000000000e+03 1.488480010992785816e-04
2.057000000000000000e+03 3.455760001375654956e-05
7.639000000000000000e+03 1.283352007045569885e-04
8.810000000000000000e+03 1.480080010807726071e-04
4.240000000000000000e+02 7.123200000120476718e-06
8.163000000000000000e+03 1.371384008597179244e-04
3.060000000000000000e+03 5.140800004528671793e-05
9.987000000000000000e+03 1.677816015743879179e-04
7.640000000000000000e+03 1.283520007048337137e-04
1.100000000000000000e+02 1.848000000002103531e-06
4.669000000000000000e+03 7.843920016087116659e-05
7.199000000000000000e+03 1.209432005896891161e-04
4.064000000000000000e+03 6.827520010608834891e-05
6.039000000000000000e+03 1.014552003480981209e-04
6.438000000000000000e+03 1.081584004217542972e-04
8.516000000000000000e+03 1.430688009761432332e-04
6.266000000000000000e+03 1.052688003888461115e-04
8.034000000000000000e+03 1.349712008196002398e-04
8.271000000000000000e+03 1.389528008942946978e-04
6.267000000000000000e+03 1.052856003890323058e-04
1.750000000000000000e+02 2.940000000008470556e-06
7.264000000000000000e+03 1.220352006058067257e-04
9.183000000000000000e+03 1.542744012239406347e-04
9.608000000000000000e+03 1.614144014018630252e-04
1.876000000000000000e+03 3.151680001043530652e-05
5.060000000000000000e+02 8.500800000204766820e-06
2.535000000000000000e+03 4.258800002574782243e-05
8.336000000000000000e+03 1.400448009155450424e-04
1.708000000000000000e+03 2.869440000787535752e-05
3.939000000000000000e+03 6.617520009659719205e-05
7.970000000000000000e+03 1.338960008001686811e-04
3.480000000000000000e+03 5.846400006661075361e-05
1.614000000000000000e+03 2.711520000664534026e-05
3.124000000000000000e+03 5.248320004818808306e-05
4.337000000000000000e+03 7.286160012893618920e-05
1.123000000000000000e+03 1.886640000223843990e-05
5.891000000000000000e+03 9.896880032312730118e-05
3.982000000000000000e+03 6.689760009979535643e-05
6.833000000000000000e+03 1.147944005042441344e-04
3.062000000000000000e+03 5.144160004537557421e-05
1.653000000000000000e+03 2.777040000713880142e-05
8.674000000000000000e+03 1.457232010314895784e-04
3.908000000000000000e+03 6.565440009433444501e-05
7.335000000000000000e+03 1.232280006237448098e-04
8.918000000000000000e+03 1.498224011210087532e-04
9.610000000000000000e+03 1.614480014027386192e-04
4.768000000000000000e+03 8.010240017132286327e-05
4.619000000000000000e+03 7.759920015575804330e-05
9.660000000000000000e+03 1.622880014247477323e-04
6.940000000000000000e+03 1.165920005283053432e-04
7.353000000000000000e+03 1.235304006283480737e-04
9.547000000000000000e+03 1.603896013753314080e-04
6.698000000000000000e+03 1.125264004749435850e-04
3.309000000000000000e+03 5.559120005726600423e-05
5.756000000000000000e+03 9.670080030141783389e-05
2.199000000000000000e+03 3.694320001680669453e-05
9.774000000000000000e+03 1.642032014757867104e-04
1.359000000000000000e+03 2.283120000396702379e-05
4.904000000000000000e+03 8.238720018640518161e-05
6.090000000000000000e+02 1.023120000035699175e-05
6.249000000000000000e+03 1.049832003856898064e-04
5.117000000000000000e+03 8.596560021176434464e-05
7.390000000000000000e+03 1.241520006378813627e-04
2.548000000000000000e+03 4.280640002614597312e-05
5.502000000000000000e+03 9.243360026324998170e-05
8.084000000000000000e+03 1.358112008349981320e-04
3.005000000000000000e+03 5.048400004288841532e-05
5.978000000000000000e+03 1.004304003376558878e-04
5.745000000000000000e+03 9.651600029969305934e-05
9.782000000000000000e+03 1.643376014794134987e-04
8.877000000000000000e+03 1.491336011056184024e-04
1.841000000000000000e+03 3.092880000986206667e-05
2.436000000000000000e+03 4.092480002284748546e-05
5.575000000000000000e+03 9.366000027386794523e-05
3.816000000000000000e+03 6.410880008782774027e-05
6.999000000000000000e+03 1.175832005418942910e-04
1.960000000000000000e+03 3.292800001190076598e-05
8.851000000000000000e+03 1.486968010959320227e-04
4.725000000000000000e+03 7.938000016672934424e-05
9.432000000000000000e+03 1.584576013262273145e-04
3.335000000000000000e+03 5.602800005862651765e-05
6.196000000000000000e+03 1.040928003759592808e-04
5.628000000000000000e+03 9.455040028175319938e-05
2.979000000000000000e+03 5.004720004178477650e-05
2.010000000000000000e+03 3.376800001283496752e-05
6.032000000000000000e+03 1.013376003468890454e-04
7.175000000000000000e+03 1.205400005838110430e-04
3.468000000000000000e+03 5.826240006592404546e-05
1.644000000000000000e+03 2.761920000702282956e-05
5.593000000000000000e+03 9.396240027652922688e-05
4.625000000000000000e+03 7.770000015636581057e-05
4.118000000000000000e+03 6.918240011037370921e-05
3.510000000000000000e+03 5.896800006834833726e-05
3.600000000000000000e+02 6.048000000073742211e-06
9.133000000000000000e+03 1.534344012040568018e-04
2.768000000000000000e+03 4.650240003352005885e-05
4.324000000000000000e+03 7.264320012778022184e-05
8.610000000000000000e+03 1.446480010088254710e-04
2.538000000000000000e+03 4.263840002583934474e-05
4.068000000000000000e+03 6.834240010640191200e-05
9.745000000000000000e+03 1.637160014626894285e-04
8.299000000000000000e+03 1.394232009034079064e-04
2.592000000000000000e+03 4.354560002752400218e-05
7.400000000000000000e+02 1.243200000064047437e-05
3.559000000000000000e+03 5.979120007125093199e-05
2.185000000000000000e+03 3.670800001648773507e-05
1.964000000000000000e+03 3.299520001197377172e-05
2.229000000000000000e+03 3.744720001750397943e-05
7.605000000000000000e+03 1.277640006951911566e-04
6.502000000000000000e+03 1.092336004344576902e-04
6.665000000000000000e+03 1.119720004679581964e-04
9.484000000000000000e+03 1.593312013482835556e-04
1.045000000000000000e+03 1.755600000180366108e-05
4.060000000000000000e+03 6.820800010577539568e-05
1.361000000000000000e+03 2.286480000398456329e-05
7.190000000000000000e+02 1.207920000058747951e-05
2.654000000000000000e+03 4.458720002954672396e-05
9.460000000000000000e+02 1.589280000133807627e-05
6.992000000000000000e+03 1.174656005402700067e-04
8.373000000000000000e+03 1.406664009277904090e-04
7.140000000000000000e+03 1.199520005753090801e-04
1.680000000000000000e+03 2.822400000749435725e-05
3.794000000000000000e+03 6.373920008631743582e-05
4.948000000000000000e+03 8.312640019146776333e-05
4.093000000000000000e+03 6.876240010837568787e-05
9.122000000000000000e+03 1.532496011997114564e-04
5.271000000000000000e+03 8.855280023146517351e-05
5.510000000000000000e+03 9.256800026439996438e-05
6.403000000000000000e+03 1.075704004149130610e-04
9.537000000000000000e+03 1.602216013710141803e-04
7.849000000000000000e+03 1.318632007642748822e-04
2.370000000000000000e+02 3.981600000021040429e-06
6.081000000000000000e+03 1.021608003554116088e-04
7.980000000000000000e+03 1.340640008031844055e-04
9.372000000000000000e+03 1.574496013010783088e-04
7.541000000000000000e+03 1.266888006777872728e-04
3.415000000000000000e+03 5.737200006294753020e-05
1.323000000000000000e+03 2.222640000366004411e-05
4.111000000000000000e+03 6.906480010981180752e-05
6.416000000000000000e+03 1.077888004174453688e-04
7.739000000000000000e+03 1.300152007325902528e-04
2.601000000000000000e+03 4.369680002781170828e-05
7.042000000000000000e+03 1.183056005519435424e-04
5.804000000000000000e+03 9.750720030902158050e-05
3.239000000000000000e+03 5.441520005370805563e-05
8.146000000000000000e+03 1.368528008543578429e-04
1.787000000000000000e+03 3.002160000901945484e-05
6.808000000000000000e+03 1.143744004987297066e-04
6.432000000000000000e+03 1.080576004205762125e-04
5.785000000000000000e+03 9.718800030599666125e-05
9.496000000000000000e+03 1.595328013534079100e-04
3.567000000000000000e+03 5.992560007173249048e-05
2.913000000000000000e+03 4.893840003906861429e-05
7.712000000000000000e+03 1.295616007249493463e-04
4.149000000000000000e+03 6.970320011288515868e-05
8.538000000000000000e+03 1.434384009837280107e-04
3.833000000000000000e+03 6.439440008900677230e-05
2.472000000000000000e+03 4.152960002387547653e-05
4.482000000000000000e+03 7.529760014230565057e-05
4.205000000000000000e+03 7.064400011751805234e-05
2.598000000000000000e+03 4.364640002771558489e-05
3.890000000000000000e+03 6.535200009303692706e-05
8.097000000000000000e+03 1.360296008390329543e-04
6.440000000000000000e+03 1.081920004221474755e-04
7.973000000000000000e+03 1.339464008010726097e-04
2.130000000000000000e+03 3.578400001527374039e-05
8.437000000000000000e+03 1.417416009492284464e-04
3.549000000000000000e+03 5.962320007065202303e-05
2.865000000000000000e+03 4.813200003716896374e-05
1.160000000000000000e+03 1.948800000246706521e-05
8.572000000000000000e+03 1.440096009955270904e-04
7.945000000000000000e+03 1.334760007926624791e-04
5.840000000000000000e+02 9.811200000314808451e-06
6.497000000000000000e+03 1.091496004334561640e-04
2.342000000000000000e+03 3.934560002030333047e-05
6.964000000000000000e+03 1.169952005338053007e-04
6.728000000000000000e+03 1.130304004813539512e-04
7.070000000000000000e+03 1.187760005585535722e-04
8.346000000000000000e+03 1.402128009188438791e-04
7.068000000000000000e+03 1.187424005580796886e-04
9.218000000000000000e+03 1.548624012379887661e-04
5.752000000000000000e+03 9.663360030078987928e-05
9.313000000000000000e+03 1.564584012766604445e-04
1.282000000000000000e+03 2.153760000333020008e-05
8.087000000000000000e+03 1.358616008359280814e-04
6.936000000000000000e+03 1.165248005273923789e-04
7.979000000000000000e+03 1.340472008028824997e-04
7.707000000000000000e+03 1.294776007235402143e-04
7.830000000000000000e+03 1.315440007587380833e-04
4.672000000000000000e+03 7.848960016118146734e-05
8.113000000000000000e+03 1.362984008440166724e-04
3.765000000000000000e+03 6.325200008435318910e-05
2.670000000000000000e+02 4.485600000030083948e-06
4.589000000000000000e+03 7.709520015274280193e-05
5.119000000000000000e+03 8.599920021201275483e-05
4.450000000000000000e+03 7.476000013927931731e-05
8.086000000000000000e+03 1.358448008356180441e-04
2.968000000000000000e+03 4.986240004132361247e-05
3.267000000000000000e+03 5.488560005511299337e-05
9.634000000000000000e+03 1.618512014132745061e-04
2.871000000000000000e+03 4.823280003740297264e-05
5.722000000000000000e+03 9.612960029610801587e-05
7.023000000000000000e+03 1.179864005474879913e-04
4.657000000000000000e+03 7.823760015963397512e-05
8.601000000000000000e+03 1.444968010056652322e-04
9.677000000000000000e+03 1.625736014322829402e-04
